date_key,team_id,away_team_id,attendance,games_that_date,day_night,day_of_week,day_of_week_num,month_name,month_num,week_of_season,is_weekend,is_holiday,holiday,homestand_id,homestand_game_index,homestand_length,days_since_last_home_date,home_win_pct,away_win_pct,weather_group,weather_condition,temp_f,wind_mph,is_wet,has_giveaway,giveaway_count,giveaway_item,homestand_has_giveaway,games_from_giveaway,analysis_eligible,predicted_attendance,residual,vs_expected,vs_expected_pct,giveaway_label,temp_band,temp_band_num,control_status,control_status_order,offset_label
20260619,561,529,6950.0,1,night,Friday,4,June,6,13,1,0,,561-6,4,6,1.0,0.528,0.438,Cloudy,Cloudy,91.0,4,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260620,561,529,7664.0,1,night,Saturday,5,June,6,13,1,0,,561-6,5,6,1.0,0.534,0.432,Cloudy,Partly Cloudy,87.0,8,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260621,561,529,6207.0,1,night,Sunday,6,June,6,13,1,1,Father's Day,561-6,6,6,1.0,0.527,0.44,Cloudy,Partly Cloudy,84.0,8,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260630,561,400,7169.0,1,night,Tuesday,1,June,6,14,0,0,,561-7,1,6,9.0,0.519,0.625,Cloudy,Partly Cloudy,75.0,6,0,0,0,,0,,0,,,,,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260701,561,400,5435.0,1,night,Wednesday,2,July,7,14,0,0,,561-7,2,6,1.0,0.524,0.617,Cloudy,Partly Cloudy,84.0,6,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260702,561,400,5915.0,1,night,Thursday,3,July,7,14,0,0,,561-7,3,6,1.0,0.518,0.622,Cloudy,Partly Cloudy,84.0,7,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260703,561,400,7717.0,1,night,Friday,4,July,7,15,1,0,,561-7,4,6,1.0,0.512,0.627,Cloudy,Partly Cloudy,88.0,6,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260704,561,400,7837.0,1,night,Saturday,5,July,7,15,1,1,Independence Day,561-7,5,6,1.0,0.518,0.619,Clear,Clear,93.0,6,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260705,561,400,4558.0,1,night,Sunday,6,July,7,15,1,0,,561-7,6,6,1.0,0.512,0.624,Cloudy,Partly Cloudy,98.0,6,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260717,561,2310,6795.0,1,night,Friday,4,July,7,17,1,0,,561-8,1,9,12.0,0.505,0.457,Cloudy,Overcast,77.0,5,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260718,561,2310,7730.0,1,night,Saturday,5,July,7,17,1,0,,561-8,2,9,1.0,0.5,0.463,Cloudy,Partly Cloudy,92.0,4,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260719,561,2310,4302.0,1,night,Sunday,6,July,7,17,1,0,,561-8,3,9,1.0,0.505,0.458,Cloudy,Partly Cloudy,94.0,10,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260721,561,541,6420.0,1,night,Tuesday,1,July,7,17,0,0,,561-8,4,9,2.0,0.5,0.458,Cloudy,Partly Cloudy,95.0,9,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260722,561,541,5010.0,1,night,Wednesday,2,July,7,17,0,0,,561-8,5,9,1.0,0.495,0.464,Cloudy,Overcast,76.0,1,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260723,561,541,4416.0,1,night,Thursday,3,July,7,17,0,0,,561-8,6,9,1.0,0.49,0.469,Clear,Clear,92.0,6,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260724,561,541,7852.0,1,night,Friday,4,July,7,18,1,0,,561-8,7,9,1.0,0.485,0.475,Cloudy,Partly Cloudy,100.0,4,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260725,561,541,6623.0,1,night,Saturday,5,July,7,18,1,0,,561-8,8,9,1.0,0.49,0.47,Cloudy,Partly Cloudy,99.0,5,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260726,561,541,3924.0,1,night,Sunday,6,July,7,18,1,0,,561-8,9,9,1.0,0.485,0.475,Cloudy,Partly Cloudy,104.0,6,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260804,561,238,7158.0,1,night,Tuesday,1,August,8,19,0,0,,561-9,1,6,9.0,0.454,0.551,Clear,Clear,90.0,6,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260805,561,238,7707.0,1,night,Wednesday,2,August,8,19,0,0,,561-9,2,6,1.0,0.45,0.556,Cloudy,Partly Cloudy,95.0,7,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260806,561,238,6690.0,1,night,Thursday,3,August,8,19,0,0,,561-9,3,6,1.0,0.445,0.56,Clear,Clear,99.0,7,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260807,561,238,7030.0,1,night,Friday,4,August,8,20,1,0,,561-9,4,6,1.0,0.441,0.564,Cloudy,Partly Cloudy,99.0,6,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260808,561,238,7558.0,1,night,Saturday,5,August,8,20,1,0,,561-9,5,6,1.0,0.446,0.559,Cloudy,Partly Cloudy,99.0,6,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260809,561,238,4346.0,1,night,Sunday,6,August,8,20,1,0,,561-9,6,6,1.0,0.442,0.562,Cloudy,Overcast,90.0,3,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260818,561,2310,5674.0,1,night,Tuesday,1,August,8,21,0,0,,561-10,1,6,9.0,0.458,0.438,Cloudy,Partly Cloudy,90.0,5,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260819,561,2310,4312.0,1,night,Wednesday,2,August,8,21,0,0,,561-10,2,6,1.0,0.463,0.434,Cloudy,Partly Cloudy,92.0,7,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260820,561,2310,4756.0,1,night,Thursday,3,August,8,21,0,0,,561-10,3,6,1.0,0.459,0.439,Cloudy,Partly Cloudy,98.0,3,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260821,561,2310,7460.0,1,night,Friday,4,August,8,22,1,0,,561-10,4,6,1.0,0.463,0.435,Cloudy,Partly Cloudy,88.0,8,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260822,561,2310,7816.0,1,night,Saturday,5,August,8,22,1,0,,561-10,5,6,1.0,0.46,0.44,Cloudy,Cloudy,81.0,3,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260408,531,234,2191.0,1,night,Wednesday,2,April,4,2,0,0,,531-1,1,5,,0.7,0.2,Clear,Clear,53.0,4,0,0,0,,0,,1,2636.0,-0.1851,-445.0,-16.9,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260409,531,234,2406.0,1,night,Thursday,3,April,4,2,0,0,,531-1,2,5,1.0,0.727,0.182,Clear,Clear,55.0,10,0,0,0,,0,,1,2974.0,-0.2121,-568.0,-19.11,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260410,531,234,4015.0,1,night,Friday,4,April,4,3,1,0,,531-1,3,5,1.0,0.667,0.25,Cloudy,Cloudy,72.0,13,0,0,0,,0,,1,4747.0,-0.1674,-732.0,-15.42,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260411,531,234,3944.0,2,day,Saturday,5,April,4,3,1,0,,531-1,4,5,1.0,0.643,0.286,Clear,Sunny,54.0,12,0,0,0,,0,,1,4282.0,-0.0823,-338.0,-7.9,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260412,531,234,4487.0,1,day,Sunday,6,April,4,3,1,0,,531-1,5,5,1.0,0.6,0.333,Clear,Sunny,59.0,10,0,0,0,,0,,1,3364.0,0.288,1123.0,33.38,No giveaway,55-65F,1,Clean control,2,No giveaway in homestand
20260421,531,534,2103.0,1,night,Tuesday,1,April,4,4,0,0,,531-2,1,10,9.0,0.524,0.5,Cloudy,Cloudy,50.0,6,0,0,0,,1,-8.0,1,2352.0,-0.1119,-249.0,-10.59,No giveaway,Under 55F,0,Adjacent to a giveaway,1,3+ away
20260422,531,534,2218.0,1,night,Wednesday,2,April,4,4,0,0,,531-2,2,10,1.0,0.5,0.522,Cloudy,Partly Cloudy,62.0,5,0,0,0,,1,-7.0,1,2745.0,-0.213,-527.0,-19.19,No giveaway,55-65F,1,Adjacent to a giveaway,1,3+ away
20260423,531,534,2971.0,1,night,Thursday,3,April,4,4,0,0,,531-2,3,10,1.0,0.522,0.5,Cloudy,Partly Cloudy,69.0,10,0,0,0,,1,-6.0,1,3155.0,-0.0601,-184.0,-5.83,No giveaway,65-75F,2,Adjacent to a giveaway,1,3+ away
20260424,531,534,3233.0,1,night,Friday,4,April,4,5,1,0,,531-2,4,10,1.0,0.542,0.48,Cloudy,Partly Cloudy,62.0,6,0,0,0,,1,-5.0,1,4216.0,-0.2654,-983.0,-23.31,No giveaway,55-65F,1,Adjacent to a giveaway,1,3+ away
20260426,531,534,2957.0,2,day,Sunday,6,April,4,5,1,0,,531-2,5,10,2.0,0.538,0.481,Cloudy,Partly Cloudy,52.0,5,0,0,0,,1,-4.0,1,2874.0,0.0284,83.0,2.88,No giveaway,Under 55F,0,Adjacent to a giveaway,1,3+ away
20260428,531,422,8451.0,1,night,Tuesday,1,April,4,5,0,0,,531-2,6,10,2.0,0.556,0.464,Cloudy,Cloudy,56.0,7,0,0,0,,1,-3.0,1,2840.0,1.0906,5611.0,197.59,No giveaway,55-65F,1,Adjacent to a giveaway,1,3+ away
20260430,531,422,2145.0,1,night,Thursday,3,April,4,5,0,0,,531-2,7,10,2.0,0.571,0.448,Cloudy,Partly Cloudy,51.0,9,0,0,0,,1,-2.0,1,2489.0,-0.1489,-344.0,-13.83,No giveaway,Under 55F,0,Adjacent to a giveaway,1,-2 games
20260501,531,422,2902.0,2,night,Friday,4,May,5,6,1,0,,531-2,8,10,1.0,0.567,0.452,Cloudy,Cloudy,51.0,5,0,0,0,,1,-1.0,1,4688.0,-0.4797,-1786.0,-38.1,No giveaway,Under 55F,0,Adjacent to a giveaway,1,-1 games
20260502,531,422,3727.0,1,day,Saturday,5,May,5,6,1,0,,531-2,9,10,1.0,0.548,0.469,Cloudy,Partly Cloudy,51.0,8,0,1,1,CHAMP popcorn bucket courtesy of the Times-Leader,1,0.0,1,4990.0,-0.2918,-1263.0,-25.31,Giveaway,Under 55F,0,Giveaway,0,Giveaway
20260503,531,422,3517.0,1,day,Sunday,6,May,5,6,1,0,,531-2,10,10,1.0,0.562,0.455,Cloudy,Partly Cloudy,50.0,14,0,0,0,,1,1.0,1,3628.0,-0.031,-111.0,-3.05,No giveaway,Under 55F,0,Adjacent to a giveaway,1,+1 games
20260512,531,552,3171.0,1,night,Tuesday,1,May,5,7,0,0,,531-3,1,6,9.0,0.526,0.538,Clear,Clear,62.0,7,0,0,0,,1,-2.0,1,3657.0,-0.1426,-486.0,-13.29,No giveaway,55-65F,1,Adjacent to a giveaway,1,-2 games
20260513,531,552,5155.0,1,day,Wednesday,2,May,5,7,0,0,,531-3,2,6,1.0,0.538,0.525,Cloudy,Cloudy,61.0,9,0,0,0,,1,-1.0,1,4040.0,0.2437,1115.0,27.59,No giveaway,55-65F,1,Adjacent to a giveaway,1,-1 games
20260514,531,552,2315.0,1,night,Thursday,3,May,5,7,0,0,,531-3,3,6,1.0,0.55,0.512,Cloudy,Cloudy,51.0,7,0,1,1,"Custom RailRiders scrubs top, first 1000 fans",1,0.0,1,3388.0,-0.3809,-1073.0,-31.68,Giveaway,Under 55F,0,Giveaway,0,Giveaway
20260515,531,552,3707.0,1,night,Friday,4,May,5,8,1,0,,531-3,4,6,1.0,0.537,0.524,Cloudy,Overcast,62.0,7,0,0,0,,1,1.0,1,5515.0,-0.3972,-1808.0,-32.78,No giveaway,55-65F,1,Adjacent to a giveaway,1,+1 games
20260516,531,552,7814.0,1,night,Saturday,5,May,5,8,1,0,,531-3,5,6,1.0,0.524,0.535,Cloudy,Cloudy,75.0,12,0,1,1,"Custom giveaway fit for a Jedi, item unnamed in source",1,0.0,1,5523.0,0.347,2291.0,41.48,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260517,531,552,3270.0,1,day,Sunday,6,May,5,8,1,0,,531-3,6,6,1.0,0.535,0.523,Cloudy,Partly Cloudy,79.0,9,0,0,0,,1,1.0,1,4583.0,-0.3377,-1313.0,-28.66,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260526,531,533,3172.0,1,night,Tuesday,1,May,5,9,0,0,,531-4,1,6,9.0,0.52,0.49,Cloudy,Partly Cloudy,78.0,8,0,0,0,,1,-2.0,1,3928.0,-0.2138,-756.0,-19.25,No giveaway,75-85F,3,Adjacent to a giveaway,1,-2 games
20260527,531,533,6451.0,1,day,Wednesday,2,May,5,9,0,0,,531-4,2,6,1.0,0.51,0.5,Cloudy,Cloudy,74.0,4,0,0,0,,1,-1.0,1,4387.0,0.3855,2064.0,47.03,No giveaway,65-75F,2,Adjacent to a giveaway,1,-1 games
20260528,531,533,3105.0,1,night,Thursday,3,May,5,9,0,0,,531-4,3,6,1.0,0.5,0.51,Cloudy,Partly Cloudy,64.0,12,0,1,1,"RailRiders rally towel, first 1000 fans",1,0.0,1,4055.0,-0.267,-950.0,-23.44,Giveaway,55-65F,1,Giveaway,0,Giveaway
20260529,531,533,3778.0,1,night,Friday,4,May,5,10,1,0,,531-4,4,6,1.0,0.491,0.519,Cloudy,Cloudy,70.0,11,0,0,0,,1,1.0,1,5861.0,-0.4392,-2083.0,-35.54,No giveaway,65-75F,2,Adjacent to a giveaway,1,+1 games
20260530,531,533,5654.0,1,night,Saturday,5,May,5,10,1,0,,531-4,5,6,1.0,0.5,0.509,Cloudy,Partly Cloudy,64.0,13,0,1,1,"Patriotic hat, first 1500 fans",1,0.0,1,5357.0,0.054,297.0,5.55,Giveaway,55-65F,1,Giveaway,0,Giveaway
20260531,531,533,3929.0,1,day,Sunday,6,May,5,10,1,0,,531-4,6,6,1.0,0.509,0.5,Cloudy,Partly Cloudy,69.0,9,0,0,0,,1,1.0,1,4619.0,-0.1619,-690.0,-14.94,No giveaway,65-75F,2,Adjacent to a giveaway,1,+1 games
20260609,531,1410,6494.0,1,night,Tuesday,1,June,6,11,0,0,,531-5,1,6,9.0,0.508,0.453,Cloudy,Partly Cloudy,78.0,8,0,0,0,,1,-2.0,1,4272.0,0.4187,2222.0,52.0,No giveaway,75-85F,3,Adjacent to a giveaway,1,-2 games
20260610,531,1410,6084.0,1,night,Wednesday,2,June,6,11,0,0,,531-5,2,6,1.0,0.5,0.462,Cloudy,Overcast,74.0,7,0,0,0,,1,-1.0,1,4225.0,0.3647,1859.0,44.01,No giveaway,65-75F,2,Adjacent to a giveaway,1,-1 games
20260611,531,1410,3708.0,1,night,Thursday,3,June,6,11,0,0,,531-5,3,6,1.0,0.492,0.47,Cloudy,Cloudy,83.0,8,0,1,1,"Pair of plush SWB slippers, first 1000 fans",1,0.0,1,4473.0,-0.1877,-765.0,-17.11,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260612,531,1410,3262.0,1,night,Friday,4,June,6,12,1,0,,531-5,4,6,1.0,0.485,0.478,Cloudy,Partly Cloudy,79.0,6,0,0,0,,1,1.0,1,6375.0,-0.6701,-3113.0,-48.83,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260613,531,1410,6652.0,1,night,Saturday,5,June,6,12,1,0,,531-5,5,6,1.0,0.493,0.471,Clear,Clear,82.0,6,0,1,1,Custom SWB shamrock t-shirt,1,0.0,1,5944.0,0.1126,708.0,11.92,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260614,531,1410,3915.0,1,day,Sunday,6,June,6,12,1,0,,531-5,6,6,1.0,0.5,0.464,Cloudy,Cloudy,80.0,10,0,0,0,,1,1.0,1,5018.0,-0.2482,-1103.0,-21.98,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260630,531,568,3790.0,1,night,Tuesday,1,June,6,14,0,0,,531-6,1,5,16.0,0.506,0.354,Cloudy,Partly Cloudy,85.0,8,0,0,0,,1,-2.0,1,3907.0,-0.0304,-117.0,-2.99,No giveaway,75-85F,3,Adjacent to a giveaway,1,-2 games
20260701,531,568,2404.0,1,night,Wednesday,2,July,7,14,0,0,,531-6,2,5,1.0,0.5,0.361,Cloudy,Partly Cloudy,92.0,6,0,0,0,,1,-1.0,1,3833.0,-0.4664,-1429.0,-37.28,No giveaway,85F+,4,Adjacent to a giveaway,1,-1 games
20260702,531,568,4258.0,1,night,Thursday,3,July,7,14,0,0,,531-6,3,5,1.0,0.506,0.357,Clear,Clear,92.0,9,0,1,1,"Custom SWB soccer jersey, first 1000 fans",1,0.0,1,4184.0,0.0176,74.0,1.78,Giveaway,85F+,4,Giveaway,0,Giveaway
20260703,531,568,4185.0,1,night,Friday,4,July,7,15,1,0,,531-6,4,5,1.0,0.512,0.353,Cloudy,Overcast,80.0,6,0,0,0,,1,1.0,1,6520.0,-0.4434,-2335.0,-35.81,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260705,531,568,3227.0,1,day,Sunday,6,July,7,15,1,0,,531-6,5,5,2.0,0.518,0.349,Cloudy,Cloudy,79.0,3,0,0,0,,1,2.0,1,5114.0,-0.4604,-1887.0,-36.9,No giveaway,75-85F,3,Adjacent to a giveaway,1,+2 games
20260717,531,533,5637.0,1,night,Friday,4,July,7,17,1,0,,531-7,1,9,12.0,0.533,0.5,Clear,Clear,82.0,5,0,0,0,,1,-7.0,1,5224.0,0.076,413.0,7.9,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260719,531,533,4466.0,1,day,Sunday,6,July,7,17,1,0,,531-7,3,9,2.0,0.538,0.495,Cloudy,Partly Cloudy,72.0,9,0,0,0,,1,-5.0,1,4963.0,-0.1056,-497.0,-10.02,No giveaway,65-75F,2,Adjacent to a giveaway,1,3+ away
20260721,531,552,3035.0,1,night,Tuesday,1,July,7,17,0,0,,531-7,4,9,2.0,0.543,0.49,Cloudy,Cloudy,75.0,8,0,0,0,,1,-4.0,1,4602.0,-0.4163,-1567.0,-34.05,No giveaway,65-75F,2,Adjacent to a giveaway,1,3+ away
20260722,531,552,3766.0,1,night,Wednesday,2,July,7,17,0,0,,531-7,5,9,1.0,0.537,0.495,Cloudy,Partly Cloudy,72.0,8,0,0,0,,1,-3.0,1,4028.0,-0.0672,-262.0,-6.5,No giveaway,65-75F,2,Adjacent to a giveaway,1,3+ away
20260723,531,552,4341.0,1,night,Thursday,3,July,7,17,0,0,,531-7,6,9,1.0,0.542,0.49,Clear,Clear,76.0,3,0,0,0,,1,-2.0,1,4404.0,-0.0144,-63.0,-1.43,No giveaway,75-85F,3,Adjacent to a giveaway,1,-2 games
20260724,531,552,5025.0,1,night,Friday,4,July,7,18,1,0,,531-7,7,9,1.0,0.536,0.495,Cloudy,Partly Cloudy,77.0,6,0,0,0,,1,-1.0,1,6143.0,-0.2009,-1118.0,-18.2,No giveaway,75-85F,3,Adjacent to a giveaway,1,-1 games
20260725,531,552,5058.0,1,night,Saturday,5,July,7,18,1,0,,531-7,8,9,1.0,0.531,0.5,Clear,Clear,78.0,6,0,1,1,"Button-down shirt, first 1500 fans",1,0.0,1,5785.0,-0.1342,-727.0,-12.56,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260726,531,552,4122.0,1,day,Sunday,6,July,7,18,1,0,,531-7,9,9,1.0,0.535,0.495,Cloudy,Partly Cloudy,78.0,5,0,0,0,,1,1.0,1,4833.0,-0.1591,-711.0,-14.71,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260804,531,534,4568.0,1,night,Tuesday,1,August,8,19,0,0,,531-8,1,6,9.0,0.566,0.589,Clear,Clear,80.0,2,0,0,0,,1,-4.0,1,3905.0,0.1568,663.0,16.97,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260805,531,534,4943.0,1,night,Wednesday,2,August,8,19,0,0,,531-8,2,6,1.0,0.561,0.593,Cloudy,Partly Cloudy,79.0,5,0,0,0,,1,-3.0,1,3862.0,0.2467,1081.0,27.98,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260806,531,534,3496.0,1,night,Thursday,3,August,8,19,0,0,,531-8,3,6,1.0,0.556,0.596,Cloudy,Partly Cloudy,83.0,6,0,0,0,,1,-2.0,1,4127.0,-0.1659,-631.0,-15.29,No giveaway,75-85F,3,Adjacent to a giveaway,1,-2 games
20260807,531,534,4750.0,1,night,Friday,4,August,8,20,1,0,,531-8,4,6,1.0,0.55,0.6,Cloudy,Partly Cloudy,76.0,3,0,0,0,,1,-1.0,1,5930.0,-0.2218,-1180.0,-19.89,No giveaway,75-85F,3,Adjacent to a giveaway,1,-1 games
20260808,531,534,4564.0,1,night,Saturday,5,August,8,20,1,0,,531-8,5,6,1.0,0.545,0.604,Cloudy,Partly Cloudy,80.0,9,0,1,1,"Mystery bobblehead, first 1500 fans",1,0.0,1,5537.0,-0.1933,-973.0,-17.58,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260809,531,534,3903.0,1,day,Sunday,6,August,8,20,1,0,,531-8,6,6,1.0,0.55,0.598,Cloudy,Partly Cloudy,83.0,7,0,0,0,,1,1.0,1,4551.0,-0.1537,-648.0,-14.25,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260818,531,494,4702.0,1,night,Tuesday,1,August,8,21,0,0,,531-9,1,6,9.0,0.53,0.537,Cloudy,Partly Cloudy,78.0,4,0,0,0,,1,-2.0,1,4020.0,0.1567,682.0,16.97,No giveaway,75-85F,3,Adjacent to a giveaway,1,-2 games
20260819,531,494,3669.0,1,night,Wednesday,2,August,8,21,0,0,,531-9,2,6,1.0,0.525,0.541,Cloudy,Overcast,79.0,5,0,0,0,,1,-1.0,1,3947.0,-0.0731,-278.0,-7.05,No giveaway,75-85F,3,Adjacent to a giveaway,1,-1 games
20260820,531,494,3013.0,1,night,Thursday,3,August,8,21,0,0,,531-9,3,6,1.0,0.529,0.537,Cloudy,Cloudy,62.0,6,0,1,1,"Play bat and ball set, first 1000 fans",1,0.0,1,4092.0,-0.306,-1079.0,-26.36,Giveaway,55-65F,1,Giveaway,0,Giveaway
20260821,531,494,4815.0,1,night,Friday,4,August,8,22,1,0,,531-9,4,6,1.0,0.533,0.532,Cloudy,Partly Cloudy,75.0,2,0,0,0,,1,1.0,1,6079.0,-0.2332,-1264.0,-20.8,No giveaway,65-75F,2,Adjacent to a giveaway,1,+1 games
20260822,531,494,6059.0,1,night,Saturday,5,August,8,22,1,0,,531-9,5,6,1.0,0.529,0.536,Cloudy,Partly Cloudy,74.0,6,0,1,1,"SWB Red Barons jersey, first 1500 fans",1,0.0,1,5740.0,0.0541,319.0,5.56,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260823,531,494,5327.0,1,day,Sunday,6,August,8,22,1,0,,531-9,6,6,1.0,0.533,0.532,Cloudy,Partly Cloudy,72.0,10,0,0,0,,1,1.0,1,4785.0,0.1074,542.0,11.34,No giveaway,65-75F,2,Adjacent to a giveaway,1,+1 games
20260331,1960,533,4144.0,1,night,Tuesday,1,March,3,1,0,0,,1960-1,1,5,,0.75,0.5,Cloudy,Partly Cloudy,47.0,15,0,1,1,"White Jersey Hoodie, first 1000 fans",1,0.0,1,3489.0,0.1721,655.0,18.78,Giveaway,Under 55F,0,Giveaway,0,Giveaway
20260401,1960,533,2617.0,1,day,Wednesday,2,April,4,1,0,0,,1960-1,2,5,1.0,0.6,0.6,Cloudy,Cloudy,42.0,11,0,0,0,,1,1.0,1,2916.0,-0.108,-299.0,-10.24,No giveaway,Under 55F,0,Adjacent to a giveaway,1,+1 games
20260404,1960,533,2919.0,1,day,Saturday,5,April,4,2,1,0,,1960-1,4,5,3.0,0.5,0.667,Cloudy,Overcast,38.0,14,0,1,1,"Magnet Schedule, first 2000 fans",1,0.0,1,3654.0,-0.2247,-735.0,-20.12,Giveaway,Under 55F,0,Giveaway,0,Giveaway
20260405,1960,533,2701.0,2,day,Sunday,6,April,4,2,1,0,,1960-1,5,5,1.0,0.375,0.75,Cloudy,Partly Cloudy,50.0,13,0,0,0,,1,1.0,1,3682.0,-0.3097,-981.0,-26.63,No giveaway,Under 55F,0,Adjacent to a giveaway,1,+1 games
20260414,1960,1410,2765.0,1,night,Tuesday,1,April,4,3,0,0,,1960-2,1,6,9.0,0.333,0.625,Cloudy,Partly Cloudy,64.0,8,0,0,0,,0,,1,3906.0,-0.3453,-1141.0,-29.2,No giveaway,55-65F,1,Clean control,2,No giveaway in homestand
20260415,1960,1410,2946.0,1,night,Wednesday,2,April,4,3,0,0,,1960-2,2,6,1.0,0.375,0.588,Clear,Clear,69.0,5,0,0,0,,0,,1,3991.0,-0.3036,-1045.0,-26.18,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260416,1960,1410,3939.0,1,night,Thursday,3,April,4,3,0,0,,1960-2,3,6,1.0,0.412,0.556,Clear,Clear,79.0,17,0,0,0,,0,,1,4390.0,-0.1083,-451.0,-10.27,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260417,1960,1410,3222.0,1,night,Friday,4,April,4,4,1,0,,1960-2,4,6,1.0,0.444,0.526,Cloudy,Overcast,42.0,20,0,0,0,,0,,1,4127.0,-0.2475,-905.0,-21.92,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260418,1960,1410,4334.0,1,day,Saturday,5,April,4,4,1,0,,1960-2,5,6,1.0,0.421,0.55,Cloudy,Overcast,40.0,16,0,0,0,,0,,1,4164.0,0.0401,170.0,4.09,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260419,1960,1410,3397.0,1,day,Sunday,6,April,4,4,1,0,,1960-2,6,6,1.0,0.45,0.524,Cloudy,Partly Cloudy,45.0,20,0,0,0,,0,,1,3498.0,-0.0292,-101.0,-2.88,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260428,1960,451,4342.0,1,day,Tuesday,1,April,4,5,0,0,,1960-3,1,6,9.0,0.444,0.481,Cloudy,Partly Cloudy,49.0,13,0,0,0,,1,-5.0,1,3682.0,0.1648,660.0,17.91,No giveaway,Under 55F,0,Adjacent to a giveaway,1,3+ away
20260429,1960,451,3526.0,1,night,Wednesday,2,April,4,5,0,0,,1960-3,2,6,1.0,0.429,0.5,Cloudy,Cloudy,51.0,8,0,0,0,,1,-4.0,1,3326.0,0.0585,200.0,6.03,No giveaway,Under 55F,0,Adjacent to a giveaway,1,3+ away
20260430,1960,451,4036.0,1,night,Thursday,3,April,4,5,0,0,,1960-3,3,6,1.0,0.448,0.483,Cloudy,Partly Cloudy,51.0,7,0,0,0,,1,-3.0,1,3637.0,0.104,399.0,10.96,No giveaway,Under 55F,0,Adjacent to a giveaway,1,3+ away
